date,username,hashtags,tweet
2022-08-06,yknaaee2x,[],I wonder do the people who thought covid wasn’t real think monkey pox ain’t real🤔
2022-08-06,derbydave70,[],@Glaceglacier Getting monkey pox. 😂  https://t.co/DjaFityGBQ
2022-08-06,khifeghi,[],Monkeypox detected in 13 NJ counties as US declares national health emergency  https://t.co/QCVbwaZcQm
2022-08-06,matthew_hodson,['monkeypox'],Access to the #monkeypox vaccine is a global challenge. The frustration of those affected by the recent Western outbreak who are trying to be vaccinated should not obscure the fact that the West has queue-jumped countries where monkeypox has been endemic for years.
2022-08-06,toadeat3r,[],"MONKEY POX, BUT LGBTQ YOUTH! ALL BECAUSE OBAMA FUCKED LIZ CHENEY IN HER TIGHT CRAKKK BUSSY! HE HEARD ALEX JONES, BEN SHAPIRO FOX NEWS HOST BILL OREILY THAT ONE TPUSA DUDE AND BIG HOMIE MATT WALSH SPREADING THE TRUTH NOW HE SENT OUT A DERP STATE LIZARD ARMY SOCALIST CHINESE"
2022-08-06,iamamoljadhav,[],"Adult at day care tests positive for monkeypox, children potentially exposed  https://t.co/jD7QVoWVaz"
2022-08-06,redneckceo95,[],“White House declares monkeypox a public health emergency”   https://t.co/g6LtuWeyAP
2022-08-06,retroleak,[],@TheGoPapiSign ngl monkeypox look PAINful asfff
2022-08-06,landenkage,[],When we go back to school and you touch me I'm beating your ass cuz covid was one thing but I ain't taking chances with monkeypox
2022-08-06,yelgebalaji,[],"Adult at day care tests positive for monkeypox, children potentially exposed  https://t.co/CgnpXNiCyE"
2022-08-06,talkingcross,[],COVID-19 Monkeypox  Foot and Mouth Disease Meningococcal  Polio   Just 2022 things.
2022-08-06,lexiatwork,[],"What you should do instead is take another COVID test, because they don't make home monkeypox tests so let's just hope the itchiness is bug bites from sitting outside this evening and check the sore throat."
2022-08-06,rabbitsfoot333,[],finding out that monkey pox can lead to lesions in ur urethra which causes urethral strictures (n may require surgery) rlly did it for me 😐😭🥹
2022-08-06,gabs22341,[],@Manchu__ @AbraarKaran @Globalbiosec So what are you trying to say ?? That monkeypox wont spread in schools ???  You do realise monkeypox is airborne--right ??
2022-08-06,mikenewz_,[],Looks like the US will have to have mail in ballots… due to monkey pox… 🙈 🙉 🙊
2022-08-06,gregoriancant,['monkeypox'],"In other words, general hygiene everyone should do all the time. The same with staying current on information, even if you’ve currently thrown your phone in the ocean on vacation. #Monkeypox"
2022-08-06,caccioppolimike,['monkeypox'],“And Let’s Be Heard” with Mike Caccioppoli for August 5. Show # 177. Check it out!  https://t.co/UIpfEsPAmc  Kamala the hypocrite. She imprisoned many for weed.   John Leguizamo wants woke casting. Franco shouldn’t play Castro he says.   The CDC says got #monkeypox? Enjoy sex!
2022-08-06,boricuariri,[],So is Monkey Pox a STD or not? I’m confused…
2022-08-06,thtboidevon,[],I need that monkeypox vaccine asap fuck that
2022-08-06,agadirgroup,[],Mass. changes monkeypox vaccine strategy  https://t.co/UKHNPvaM88
2022-08-06,theasthmacures,[],"Maricopa County Prioritizes Limited Supply of Monkeypox Vaccine for High-Risk Individuals  https://t.co/a57RYV6Erq ... disease or asthma,” said Dr. Nick Staab, medical epidemiologist at MCDPH. ... with monkeypox fully recover from the virus without treatment."
2022-08-06,bcforums,['bcforums'],Were back Monkeypox again  https://t.co/PPVDsucNaD #bcforums
2022-08-06,thegopapisign,[],@retroleak Like at least covid was internal but Monkeypox bumps? I'd rather commit s word
2022-08-06,starlightminni,[],@GundyRk You mean by fucking all the girls?   So -- will he also be getting monkeypox?
2022-08-06,baddass_tinyy,[],"Idc if it’s Monkey Pox, Pop Rocks, Ankle Socks, or Dread Locks… Shut it down Joe !!!"
2022-08-06,phactsss,[],"@RickBelmont10 @LiquidHbox @MVSGaming Take names , go to where you’re staying play with people you meet online, monkey pox going around might as well be safer than sorry"
2022-08-06,winning4place,[],@DouglasKBlair And the lord said he who gets monkeypox has earnt it
2022-08-06,lydpaullflores,[],@NovelSci Monkeypox
2022-08-06,scoupsluvr,[],"i really hope pledis does the same thing as jyp did with twice on tour, not doing interviews, going on shows, for the sake of the members health and for them to no catch covid. i really hope they do this especially since monkeypox is becoming a HUGE thing now."
2022-08-06,freshtakoyaki,[],i'd eat monkeypox pussy
2022-08-06,mixxierich,[],"The level of Virgo ""paranoia "" that consumes me on a daily will not allow me to date anyone during this decade. I.E monkeypox"
2022-08-06,calvinhits,[],U.S. Stalled on Ordering Adequate Numbers of Monkeypox Vaccine  https://t.co/2penLBPsgv
2022-08-06,tele6cayes,[],euronews: RT @euronewsnext: The fightback against monkeypox has begun with European nations finally taking action to vaccinate at-risk groups against the disease.  In full 👇  https://t.co/I8j7Yfxhj0
2022-08-06,covid19_britain,[],Monkeypox: Outbreak may be peaking in U.K. - CTV News  https://t.co/yK0HtHT41l
2022-08-06,daaavid_v,[],"There are people dying of hunger in this country every day, but everyone stop and read Liam's self-pitying column about how he *could* have people mistake his eczema for monkeypox, which *could* lead them to say something rude, which *could* upset him."
2022-08-06,spraybottle10,[],"Lmao, even eyes legit work. I was just ranting about how I would KMS if I got monkey pox and my evil eye necklace litteraly just fell of my neck."
2022-08-06,hanbinchapters,[],"I'm considering joining ph team airport but then whenever I think abt it, I start to get anxious abt covid and monkeypox.🤧🤧🤧"
2022-08-06,1val1richy,[],The monkeypox virus incubates in a person’s body for six to 14 days.   https://t.co/wzYocDx17R
2022-08-06,redhoe7,[],@realalexlains @drdavidsamadi Biden Administration is ground zero for monkeypox outbreak in the US.
2022-08-06,robertg71455424,[],So Dallas has situation with monkeypox... man here we go all the big cities get it.. better not be no darn shut down happening anytime soon
2022-08-06,khadija_news,[],"Precautions to take against COVID-19 and monkeypox, and the possible spread of polio  https://t.co/0IamVMpsPe"
2022-08-06,fox26houston,[],Battle against Monkeypox &amp; COVID-19  https://t.co/SwhOmRT1Jp  https://t.co/JUu6jGQ6Yf
2022-08-06,markcody,[],Absence of evidence is not evidence of absence… There is No Evidence Monkeypox is a Bioweapon  https://t.co/gPPle5IuJZ
2022-08-06,leeyaah3,[],"Ima focus on one person now it’s just so hard , I’m too focused on tryna stay away from monkey pox. So if I cheat blame it on that."
2022-08-06,brucebsmith4,[],@hilllllaryy Too bad if you aren’t having gay sex you are almost exclusively exempt from receiving monkeypox
2022-08-06,askbygeeks,[],PHMDC adds 75 appointments to monkeypox clinic | Commerce  https://t.co/hhT8pfx05X
2022-08-06,innovate_at_bbc,[],"Congratulations to Innovators at BBC! Sum Total, a plant based nutrient rich formula developed by Dr Hriskesh Damle of Atrimed, Monkey Pox detection kit developed by Dr Prabhakar Kulakarni of NedDx, Gamma Decalactone and Cis 3 Hexanol- flavoring molecule… https://t.co/64ZiqXR3bw"
2022-08-06,alexeiromanov13,[],@LandauerWerner @robshorten @tristanjbarber @SMHopkins @OutbreakJake @RoyalFreeNHS @BBCr4today @JamesClayton5 @monkeypox @MishalHusain @RunningMadProf odd that an infectious disease spread by close contact wld not affect heterosexuals plus lesbians are always immune can anyone explain this mystery?
2022-08-06,babaruskie,['monkeypox'],I have had a unproductive conversation with East idaho public health about #monkeypox  last week. If we were able my husband and I would be vaccinated already. It's frustrating that we're aware of this issue and unable to protect ourselves.
2022-08-06,newstalkzb,[],Dr Bryan Betty: Monkey Pox - how worried should we be?  https://t.co/PawvrdS15p
2022-08-06,latimes,[],Experts say it’s important to remember that monkeypox is a known disease that is rarely deadly (unlike the coronavirus) and already has an approved vaccine and treatment.   https://t.co/uBBLdoPIiW
2022-08-06,twotwos_podcast,['twotwospodcast'],🚨EP 120. ‘How’s your sex life?’🚨  -HOW WE ARE FINDING SINGLE LIFE -MONKEYPOX -BELIEVING IN YOUR SAUCE 😎 -QUITTING TWO TWOS  SPOTIFY -  https://t.co/vLqDkMUdj1  APPLE -  https://t.co/J6xs5WRj6m  YOUTUBE -  https://t.co/g1Bh8j0Szx  LIVE! -  https://t.co/EwAfQUZ8f9  #TwoTwosPodcast  https://t.co/XYE4omeymw
2022-08-06,auruminstitute,['monkeypox'],Here is a guide to all you need to know about #MonkeyPox. 🗒  https://t.co/Zr1Y6biPXQ
2022-08-06,jaunnews,[],Another two cases of Monkeypox in Cyprus  https://t.co/kMS9aGXZEG
2022-08-06,deryllynn,[],"I’ve been around a long time and I can’t recall a time when we had seamless threats of global warming, Covid, monkey pox, climate change, drought, food shortages , Covid, monkey pox , and on and on and on all why the stinking cabal fly round the world in private jets"
2022-08-06,kevin58689084,[],"@image3studio @MagatsSay @kddogg32 @Mike41093897 @RepMTG How I  am infringing others people life? By saying that 95% infected by monkey pox are gay ?   That's are facts my friend the thing is that today you can't say anything because people are too fragile and see things bad 😞  Those are facts,they need to quit doing orgies between ♂️"
2022-08-06,1val1richy,[],"Monkeypox Vaccine.  For now, only designated U.S. military personnel and laboratory researchers who work with certain poxviruses may receive this vaccine.   https://t.co/wzYocDx17R"
2022-08-06,whatdoesitmake,[],"Few people have told my belief that monkeypox may have been modified is a conspiracy. No it isnt. It's a very real possibility. We live in a different age, one with mRNA vaccines. I had invested in Car T before. Amazing stuff. With great power, comes great responsibility."
2022-08-06,desdamoni,[],there are 300+ cases of monkeypox in sf. enjoy the feels but remember to wear a mask and stay safe
2022-08-06,unixdoss,[],"Monkeypox vaccines: A virologist answers 6 questions about how they work, who can get them and how well they prevent infection  https://t.co/wA6hV0IGXZ via @ConversationUS"
2022-08-06,nikkiehdz,[],I am actually terrified of the MonkeyPox
2022-08-06,bamalynn,[],"@GavinNewsom Yeah, Hollywood needs more tax breaks... SB485. How is this at the top of your agenda for CA residents? Oh, and Monkeypox is not a statewide emergency."
2022-08-06,mohamed04680219,[],"Fauci on monkeypox: ‘You never blow on an emerging infection,’ but it can be controlled  https://t.co/dT5Jbx2xtu"
2022-08-06,hallaboutafrica,[],"Monkeypox, now a national emergency in the U.S. and other countries, could have been contained when virus emerged in Africa, but ""because it was an African problem, nobody cared"" says WHO. When will it be understood that we live in an interconnected world?  https://t.co/kOJCAkFSxb  https://t.co/fiMzU0Gbo7"
2022-08-06,dumbmonk3y,[],What if u gotta be gay to get the monkey pox stimulus?
2022-08-06,kidfloody,[],"Told myself I’d go to bed early but here I am, at 3am, down a rabbit hole about  monkeypox and changing my Snapchat bitmojis outfit"
2022-08-06,jljones48,[],"UK Monkeypox cases hit 2,859 as Dr urges caution despite signs outbreak slowing  https://t.co/E9RdLP2LPS"
2022-08-06,republicandalek,[],SCHOOLS ARE GOING TO BE AN UTTER DISASTER IN THE COVID-MONKEYPOX-ALYPSE    https://t.co/RXVArmrDcx
2022-08-06,k12dream,[],Honestly glad my dad can’t afford a gym membership for me and him rn. Not while monkey pox is here uh uh no sirrrrr
2022-08-06,elliseden_,[],@Imani_Barbarin my dad becoming unable to move if his shingles flares up would like to speak to anyone who thinks catching monkey pox on purpose will be worth it.
2022-08-06,1val1richy,[],"The Monkeypox  vaccine, ACAM2000 is not being used to vaccinate against monkeypox because of the risk of serious adverse side effects.   https://t.co/wzYocDx17R"
2022-08-06,desmolette__,[],I’m really not going out bc I’m scared of monkey pox 😂 fuck no
2022-08-06,liddymechelle,[],Club Rona Was Lit 🔥 💯 I Wonder What Club Monkey Pox Finna Hit For 😭
2022-08-06,celiaparker65,['monkeypox'],Let's face it: #monkeypox has been a bit of a letdown. So here's a new virus to fret about. Spoiler: it's rare and only 1% of those infected develop 'serious symptoms'.
2022-08-06,penny_stk,[],$AERC  Covid and monkeypox related stock.  https://t.co/aUg4PLnxKT
2022-08-06,rickallen4ickal,[],Biden administration declares monkeypox a public health emergency  https://t.co/11z8udyaP7
2022-08-06,cullensope,[],if i had monkey pox do u guys think i could take it off w tweezers
2022-08-06,fearlessness,[],"@RougeMatisse “Susceptibility of Monkeypox virus aerosol suspensions in a rotating chamber” showed the viability of MPX remaining airborne at 90hrs was done in a BSL3 Lab &amp; likely remains suspended &gt;90hrs, as 90hrs is how long the lab was booked for…study:   https://t.co/baNlDQ9DTa"
2022-08-06,sresisters,['wokepox'],"@salspua @mjeslfc His shame is overcome by his delight at being allowed to run around touching young girls and even more delightful, sharing their showers without any fathers present. #WokePox is far more,contagious than Monkey pox"
2022-08-06,ikemonyiliogwu,[],Democrat led government are afraid to state explicitly that Monkeypox is among gaymen and bisexuals @healthylifestyle. This shouldn't be the case.   Health Authorities Issue New Advice for Avoiding Monkeypox  https://t.co/ATd3jQXj7v
